order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,refund_reason,days_since_purchase,delivery_confirmed,item_category,is_abuse
148.03,AUD,DE,NG,1,10,0.1053,0.0065,0,0,3,wrong_item,9,False,clothing,0
55.43,CAD,DE,AU,1,7,0.0657,0.0002,1,2,2,wrong_item,8,True,electronics,0
35.53,AUD,NG,CN,1,8,0.0457,0.0277,1,0,2,changed_mind,19,True,beauty,0
41.18,AUD,AU,IN,1,5,0.0787,0.0328,2,0,2,wrong_item,14,True,electronics,0
143.73,USD,US,CA,1,7,0.1346,0.0207,1,0,1,changed_mind,12,True,clothing,0
30.89,USD,CN,FR,1,12,0.0932,0.0041,4,0,0,not_as_described,13,True,electronics,0
42.5,USD,CA,DE,1,8,0.0515,0.0034,2,2,5,other,18,True,electronics,0
407.03,CAD,NG,NG,0,7,0.0677,0.0167,4,1,5,changed_mind,15,True,food,0
22.4,GBP,CA,GB,1,6,0.1223,0.007,2,2,0,changed_mind,18,True,clothing,0
21.17,CAD,US,FR,1,10,0.0571,0.0506,4,3,1,other,10,True,electronics,0
138.52,USD,CA,CA,0,8,0.0997,0.0066,4,0,3,wrong_item,11,True,clothing,0
273.16,EUR,FR,AU,1,9,0.0193,0.018,2,1,2,other,15,False,beauty,0
54.3,CAD,CA,CA,0,8,0.1607,0.0096,2,2,0,not_as_described,11,True,food,0
44.29,CAD,AU,US,1,2,0.1398,0.0351,0,2,1,other,14,True,food,0
80.15,USD,US,AU,1,7,0.1215,0.0555,1,2,2,not_as_described,13,False,home,0
12.52,AUD,US,DE,1,7,0.0633,0.0157,2,3,1,not_as_described,9,True,food,0
53.12,USD,CA,BR,1,6,0.1488,0.0063,5,1,2,wrong_item,12,True,clothing,0
25.7,GBP,BR,NG,1,12,0.0529,0.0051,4,0,0,damaged,15,True,clothing,0
64.31,GBP,US,US,0,5,0.2763,0.076,2,0,4,changed_mind,10,True,clothing,0
69.4,GBP,BR,IN,1,7,0.0472,0.009,4,0,2,damaged,18,True,electronics,0
25.91,GBP,NG,NG,0,6,0.0622,0.0138,0,1,2,damaged,13,True,sports,0
27.02,GBP,GB,AU,1,11,0.0344,0.0123,3,0,5,wrong_item,7,True,clothing,0
59.37,AUD,IN,US,1,11,0.1668,0.0168,3,0,1,other,14,False,sports,0
43.98,EUR,GB,US,1,8,0.0601,0.0187,0,2,2,damaged,14,True,clothing,0
18.32,USD,CN,AU,1,10,0.056,0.0039,3,0,2,changed_mind,10,True,sports,0
16.86,AUD,US,CA,1,4,0.1206,0.0178,2,1,1,changed_mind,13,False,food,0
120.28,EUR,BR,IN,1,7,0.1093,0.0061,2,0,0,damaged,11,True,sports,0
6.02,CAD,CN,AU,1,7,0.0791,0.0671,1,1,1,not_as_described,9,True,sports,0
32.95,GBP,CA,CA,0,10,0.048,0.031,2,0,0,wrong_item,18,True,clothing,0
100.0,USD,FR,IN,1,14,0.0272,0.0053,6,1,1,wrong_item,13,False,home,0
12.63,GBP,IN,GB,1,6,0.1002,0.0235,1,1,2,changed_mind,11,True,electronics,0
34.59,AUD,DE,AU,1,6,0.068,0.0217,1,0,3,other,9,True,beauty,0
45.39,EUR,AU,GB,1,13,0.0883,0.0608,2,0,1,changed_mind,17,True,clothing,0
109.77,GBP,NG,DE,1,9,0.0553,0.0868,3,1,0,not_as_described,12,True,home,0
42.35,GBP,US,NG,1,9,0.1943,0.0229,2,2,1,changed_mind,9,True,sports,0
87.29,CAD,NG,AU,1,5,0.0897,0.0259,1,0,0,wrong_item,11,True,beauty,0
83.42,CAD,BR,FR,1,8,0.0497,0.0083,1,0,2,damaged,8,True,electronics,0
50.53,CAD,CA,IN,1,11,0.017,0.0039,2,2,1,wrong_item,11,False,home,0
60.56,EUR,BR,FR,1,4,0.0956,0.0148,5,1,2,other,11,True,beauty,1
103.24,GBP,NG,CN,1,8,0.0698,0.0361,1,0,0,wrong_item,14,True,beauty,0
77.82,EUR,US,CN,1,5,0.0725,0.0392,0,0,0,other,19,True,food,0
133.7,EUR,AU,NG,1,4,0.1048,0.0231,2,0,2,changed_mind,16,True,home,0
19.12,GBP,US,GB,1,7,0.0814,0.0001,1,0,3,other,9,True,beauty,0
96.63,CAD,DE,IN,1,11,0.1446,0.0344,0,0,2,wrong_item,12,True,beauty,0
21.39,EUR,FR,CA,1,5,0.1961,0.0055,3,1,2,wrong_item,15,True,electronics,1
8.9,CAD,BR,US,1,4,0.1114,0.0176,3,1,1,other,18,True,home,0
57.45,EUR,CA,AU,1,7,0.0723,0.0002,1,1,0,not_as_described,6,True,clothing,0
53.26,EUR,CA,US,1,11,0.0114,0.0793,2,1,0,not_as_described,16,True,sports,0
37.73,AUD,IN,CN,1,8,0.0434,0.0145,2,2,2,other,17,True,electronics,0
72.53,USD,IN,DE,1,8,0.0333,0.0084,3,0,1,changed_mind,16,True,food,1
166.11,EUR,FR,US,1,11,0.0629,0.024,1,5,2,not_as_described,9,True,home,0
56.03,EUR,FR,NG,1,6,0.046,0.03,1,1,4,not_as_described,11,False,clothing,0
40.07,AUD,GB,CN,1,8,0.0903,0.015,2,3,0,other,9,True,sports,0
116.72,GBP,CA,BR,1,7,0.0503,0.0386,4,2,2,not_as_described,13,True,clothing,0
34.71,USD,DE,DE,0,6,0.1616,0.0119,2,0,1,not_as_described,10,True,beauty,0
182.08,AUD,FR,BR,1,5,0.0939,0.029,1,1,2,other,19,True,beauty,0
15.78,GBP,AU,NG,1,10,0.0687,0.0016,1,1,0,not_as_described,18,True,sports,0
198.46,EUR,US,BR,1,8,0.0312,0.0471,1,0,1,wrong_item,13,True,sports,0
44.94,USD,CA,US,1,8,0.0886,0.0158,0,1,3,damaged,21,True,home,0
23.14,CAD,IN,BR,1,9,0.042,0.0196,2,1,2,not_as_described,17,True,beauty,0
101.43,AUD,CN,CA,1,5,0.1616,0.0148,2,2,2,other,12,True,electronics,0
41.64,CAD,NG,CA,1,9,0.2342,0.006,0,2,1,wrong_item,11,True,beauty,0
93.69,GBP,GB,NG,1,4,0.0232,0.0065,2,4,0,other,21,True,beauty,0
20.45,CAD,AU,DE,1,9,0.109,0.0175,0,2,0,changed_mind,18,False,clothing,0
208.81,GBP,BR,BR,0,3,0.2113,0.0103,1,1,0,wrong_item,15,False,electronics,0
81.35,CAD,GB,CA,1,5,0.2793,0.0099,1,3,2,damaged,9,True,beauty,0
177.19,CAD,GB,FR,1,13,0.1115,0.0653,0,0,6,other,12,True,home,0
56.02,AUD,IN,GB,1,13,0.1659,0.0051,1,1,1,other,16,True,beauty,0
15.69,GBP,FR,AU,1,9,0.0229,0.0149,2,1,1,other,9,True,food,0
62.73,CAD,DE,DE,0,10,0.0713,0.026,0,1,1,damaged,13,True,sports,0
1087.18,AUD,FR,NG,1,5,0.0101,0.0261,2,2,3,wrong_item,8,True,home,0
26.56,CAD,AU,CA,1,7,0.0532,0.0011,3,3,0,wrong_item,20,True,beauty,0
108.76,CAD,IN,IN,0,11,0.0568,0.0674,1,0,3,damaged,11,True,home,0
149.09,USD,CA,FR,1,8,0.0818,0.0001,2,1,2,wrong_item,17,True,food,0
66.2,USD,FR,CA,1,7,0.0767,0.0035,0,2,2,changed_mind,11,True,food,0
12.44,EUR,BR,DE,1,9,0.1493,0.0188,3,0,1,not_as_described,16,True,food,0
22.43,GBP,BR,BR,0,7,0.0299,0.0235,1,1,0,wrong_item,12,True,electronics,0
113.38,USD,AU,GB,1,7,0.1636,0.0027,3,1,4,changed_mind,10,True,electronics,1
18.5,EUR,DE,BR,1,9,0.0317,0.0756,3,1,1,other,9,False,food,0
8.26,USD,NG,GB,1,9,0.0854,0.0066,2,0,1,not_as_described,11,True,home,0
44.76,EUR,BR,IN,1,7,0.0645,0.0006,1,2,2,wrong_item,18,True,home,0
17.48,EUR,US,US,0,7,0.0366,0.0184,1,0,0,changed_mind,14,False,food,0
23.47,AUD,CA,FR,1,8,0.0563,0.0024,2,2,2,changed_mind,12,True,beauty,0
68.16,GBP,AU,IN,1,8,0.0747,0.0061,5,0,2,other,21,True,sports,0
35.48,EUR,BR,IN,1,10,0.0767,0.0487,1,1,1,changed_mind,15,True,clothing,0
291.5,CAD,NG,IN,1,4,0.0124,0.0084,0,1,1,damaged,12,False,food,0
160.79,GBP,IN,FR,1,10,0.1085,0.0317,1,0,0,changed_mind,12,True,sports,0
36.93,GBP,IN,IN,0,5,0.0506,0.0173,1,2,3,changed_mind,14,True,home,0
218.88,AUD,DE,CN,1,9,0.0427,0.0014,2,1,0,changed_mind,15,True,beauty,0
88.82,USD,CA,CN,1,2,0.0884,0.0187,2,2,0,other,14,True,electronics,0
64.05,EUR,US,AU,1,2,0.1284,0.0185,4,1,4,other,12,True,beauty,0
76.64,USD,AU,AU,0,8,0.1477,0.0114,3,2,3,other,13,False,food,0
6.99,USD,GB,CN,1,4,0.1091,0.0397,2,1,1,changed_mind,12,True,beauty,0
32.58,USD,AU,AU,0,7,0.114,0.007,1,2,0,changed_mind,19,True,clothing,0
25.94,AUD,IN,IN,0,8,0.0459,0.0166,2,1,4,not_as_described,14,True,electronics,0
18.36,EUR,BR,AU,1,11,0.0738,0.0067,4,1,2,damaged,11,True,sports,0
61.14,CAD,CN,AU,1,7,0.1612,0.039,3,1,0,damaged,18,True,clothing,0
175.53,CAD,CA,US,1,5,0.1056,0.0556,2,0,1,not_as_described,7,True,food,0
38.39,GBP,NG,NG,0,3,0.1009,0.0031,3,1,2,changed_mind,29,True,sports,0
47.85,GBP,DE,DE,0,9,0.1181,0.0486,4,0,4,changed_mind,12,False,clothing,0
62.87,EUR,AU,NG,1,8,0.0183,0.0317,1,0,2,damaged,14,True,food,0
85.73,AUD,NG,BR,1,8,0.0277,0.0119,0,0,1,wrong_item,7,True,sports,0
52.98,GBP,DE,NG,1,5,0.0689,0.0294,1,3,2,changed_mind,17,True,electronics,0
14.55,GBP,NG,GB,1,10,0.1732,0.0279,1,0,1,damaged,9,True,sports,0
53.84,CAD,FR,US,1,6,0.0957,0.0188,2,2,1,changed_mind,11,True,food,0
117.65,CAD,BR,NG,1,0,0.0552,0.0217,2,0,2,not_as_described,14,True,home,0
74.45,CAD,BR,NG,1,11,0.1009,0.0019,3,3,1,not_as_described,16,True,sports,0
139.03,AUD,FR,BR,1,8,0.1161,0.0028,1,1,6,wrong_item,12,True,electronics,0
280.11,AUD,IN,DE,1,6,0.1352,0.0166,1,1,0,changed_mind,12,True,food,0
267.61,CAD,GB,BR,1,8,0.0588,0.0167,6,1,1,changed_mind,11,True,electronics,0
17.89,AUD,IN,US,1,3,0.0361,0.037,3,1,2,other,16,True,clothing,0
5.14,GBP,GB,US,1,9,0.1458,0.0009,3,1,3,changed_mind,6,True,sports,0
5.35,GBP,CN,AU,1,6,0.1707,0.003,1,0,3,changed_mind,22,True,home,0
19.67,AUD,NG,BR,1,2,0.2085,0.0056,3,0,0,wrong_item,9,True,sports,0
40.99,AUD,CN,NG,1,6,0.2294,0.0036,2,0,2,other,18,True,sports,0
38.81,EUR,BR,CA,1,10,0.0489,0.0214,1,1,3,not_as_described,12,True,beauty,0
30.38,GBP,AU,NG,1,10,0.061,0.0145,1,1,1,damaged,10,True,electronics,0
38.62,EUR,GB,NG,1,8,0.023,0.0067,4,1,3,not_as_described,8,True,food,0
32.54,AUD,FR,FR,0,5,0.071,0.0144,4,0,1,not_as_described,18,True,clothing,0
67.8,USD,CN,DE,1,6,0.0793,0.0162,1,0,5,wrong_item,12,True,electronics,0
41.3,EUR,US,US,0,5,0.1201,0.0552,2,0,1,changed_mind,8,True,sports,0
635.65,CAD,BR,GB,1,12,0.007,0.0115,1,1,1,other,14,True,sports,0
53.19,CAD,CA,NG,1,6,0.0333,0.0405,1,0,1,not_as_described,12,True,beauty,0
137.5,AUD,IN,IN,0,5,0.1357,0.008,2,1,2,damaged,10,True,clothing,0
10.51,CAD,NG,IN,1,16,0.1295,0.0296,3,1,3,damaged,12,True,beauty,0
166.3,CAD,FR,AU,1,7,0.171,0.0049,1,0,2,damaged,11,True,home,0
97.63,EUR,GB,CA,1,8,0.0252,0.0114,2,0,0,wrong_item,18,True,beauty,0
30.42,CAD,GB,DE,1,8,0.15,0.0066,2,1,0,wrong_item,11,False,food,0
15.43,CAD,IN,US,1,6,0.0952,0.0102,0,1,0,wrong_item,22,True,food,0
44.95,GBP,IN,CA,1,5,0.0592,0.009,0,1,0,wrong_item,10,True,home,0
159.3,GBP,FR,CN,1,7,0.0924,0.0168,2,3,1,not_as_described,16,True,sports,0
42.63,USD,GB,NG,1,8,0.0233,0.006,1,1,3,not_as_described,11,True,beauty,0
12.74,GBP,GB,GB,0,6,0.0873,0.0014,3,3,1,damaged,14,False,home,0
59.83,AUD,US,GB,1,10,0.111,0.0035,3,0,2,other,12,True,food,0
26.37,GBP,FR,AU,1,9,0.048,0.0419,1,2,3,wrong_item,12,False,beauty,0
48.48,GBP,BR,FR,1,10,0.083,0.0018,4,1,0,damaged,10,True,sports,0
5.09,USD,AU,CN,1,9,0.0881,0.0104,4,0,2,wrong_item,13,True,sports,0
9.12,EUR,DE,CN,1,10,0.0608,0.0003,0,1,3,damaged,12,True,beauty,0
100.83,USD,IN,CN,1,8,0.115,0.0286,1,1,1,damaged,13,True,clothing,0
199.46,EUR,NG,CN,1,6,0.0539,0.0258,0,1,1,other,11,True,beauty,0
293.2,CAD,FR,CA,1,7,0.1142,0.0136,0,4,4,changed_mind,16,False,sports,0
134.55,CAD,CN,BR,1,7,0.1192,0.0009,1,0,3,damaged,11,True,beauty,0
17.09,AUD,BR,CA,1,13,0.0299,0.0061,0,0,0,changed_mind,15,True,beauty,0
67.18,USD,IN,US,1,7,0.1239,0.0011,3,1,1,changed_mind,16,True,beauty,0
18.94,AUD,CA,GB,1,6,0.1053,0.0035,0,0,3,damaged,11,False,food,0
98.39,EUR,CN,CA,1,10,0.0547,0.0141,2,1,1,other,14,True,home,0
205.92,GBP,NG,GB,1,10,0.0519,0.0129,1,1,1,not_as_described,13,True,clothing,0
20.69,USD,FR,BR,1,5,0.2225,0.0366,2,1,4,not_as_described,21,True,sports,0
16.74,CAD,FR,FR,0,8,0.2528,0.0115,0,2,3,wrong_item,14,True,beauty,0
122.9,USD,BR,US,1,5,0.1217,0.0037,3,0,0,wrong_item,16,True,beauty,0
302.44,CAD,NG,CA,1,12,0.0377,0.0004,1,0,1,changed_mind,16,True,food,0
18.54,AUD,CA,CA,0,12,0.0698,0.0377,5,1,2,other,10,True,food,0
33.09,GBP,IN,AU,1,5,0.0973,0.0198,3,0,1,other,13,True,electronics,0
23.31,EUR,AU,NG,1,9,0.0688,0.0102,2,1,1,changed_mind,24,True,beauty,0
88.32,AUD,DE,US,1,5,0.2357,0.0502,2,2,2,not_as_described,6,True,food,0
41.1,GBP,NG,CA,1,9,0.0049,0.0552,2,2,2,damaged,13,False,home,0
33.12,CAD,US,NG,1,5,0.0124,0.0007,2,1,3,changed_mind,17,False,home,0
188.2,EUR,IN,DE,1,8,0.0744,0.0322,3,1,5,wrong_item,18,True,food,0
46.32,CAD,GB,IN,1,8,0.0564,0.0143,1,1,1,not_as_described,19,True,home,0
108.49,CAD,GB,BR,1,10,0.1673,0.0114,3,3,0,not_as_described,11,True,electronics,0
90.9,GBP,NG,CA,1,7,0.1375,0.0263,4,1,6,wrong_item,11,True,clothing,0
15.51,USD,AU,CA,1,11,0.1437,0.0112,5,1,1,changed_mind,15,True,food,0
49.01,CAD,AU,FR,1,11,0.2103,0.0346,1,0,2,damaged,5,False,home,1
20.31,GBP,BR,CN,1,9,0.0363,0.0109,1,1,3,other,15,True,clothing,0
18.89,USD,NG,IN,1,7,0.0807,0.0222,1,1,4,damaged,18,False,electronics,0
83.07,USD,CA,NG,1,9,0.1464,0.0506,0,2,0,other,12,True,food,0
72.71,CAD,AU,DE,1,8,0.0988,0.004,1,2,0,other,18,False,sports,0
290.24,CAD,BR,DE,1,6,0.0064,0.0145,2,0,0,changed_mind,9,True,electronics,0
53.42,AUD,IN,AU,1,5,0.2714,0.0335,1,0,1,other,14,True,beauty,0
24.28,USD,AU,FR,1,7,0.1012,0.0017,0,0,1,damaged,11,True,beauty,0
20.91,CAD,CN,DE,1,11,0.0211,0.0033,1,1,0,damaged,21,True,home,0
21.07,AUD,DE,US,1,4,0.0808,0.014,2,0,3,changed_mind,12,True,sports,0
60.19,USD,AU,DE,1,7,0.1247,0.0034,0,1,0,not_as_described,13,True,clothing,0
109.25,CAD,GB,DE,1,8,0.0408,0.0114,5,0,1,damaged,12,True,electronics,0
156.85,USD,AU,CN,1,12,0.0497,0.009,2,1,2,not_as_described,10,True,clothing,0
156.18,CAD,GB,CN,1,10,0.035,0.0092,2,2,1,other,13,True,beauty,0
85.31,CAD,GB,DE,1,11,0.0404,0.0181,1,3,2,wrong_item,19,True,clothing,0
32.35,USD,FR,IN,1,8,0.0529,0.0019,2,0,2,other,15,True,sports,0
62.17,AUD,US,AU,1,7,0.1443,0.007,2,0,1,changed_mind,14,True,clothing,0
122.9,GBP,NG,GB,1,8,0.0571,0.0041,0,0,2,not_as_described,10,True,sports,0
51.18,CAD,IN,NG,1,12,0.039,0.0112,4,0,3,other,8,True,beauty,0
15.04,CAD,NG,CA,1,7,0.0052,0.0177,2,3,2,damaged,16,False,food,0
43.76,GBP,CA,US,1,9,0.131,0.0329,2,0,1,changed_mind,11,True,electronics,0
107.78,CAD,IN,GB,1,6,0.0416,0.0131,1,5,1,not_as_described,6,True,electronics,0
19.85,EUR,BR,FR,1,12,0.0623,0.0184,3,0,2,wrong_item,16,False,electronics,0
68.11,EUR,GB,BR,1,5,0.122,0.0217,4,1,4,wrong_item,15,True,beauty,0
30.5,CAD,DE,GB,1,6,0.0489,0.0154,3,1,1,not_as_described,15,True,sports,0
34.61,AUD,NG,DE,1,6,0.17,0.0174,0,1,2,not_as_described,17,True,home,0
233.38,GBP,NG,IN,1,6,0.114,0.0369,1,2,0,other,11,True,home,0
372.16,USD,BR,GB,1,9,0.0053,0.0084,1,2,1,changed_mind,14,True,food,0
65.06,GBP,US,BR,1,9,0.1116,0.0124,2,1,2,damaged,19,False,electronics,0
74.8,CAD,CN,AU,1,8,0.1129,0.0521,3,2,2,wrong_item,12,True,home,0
23.98,AUD,AU,NG,1,6,0.1011,0.001,1,1,3,other,17,True,home,0
164.89,USD,DE,DE,0,9,0.02,0.0207,1,0,0,other,13,False,sports,0
64.57,AUD,CN,DE,1,8,0.0511,0.0131,4,1,2,changed_mind,14,True,beauty,0
492.89,EUR,GB,CN,1,4,0.0937,0.0052,2,1,2,wrong_item,7,True,sports,0
10.52,EUR,NG,IN,1,5,0.0697,0.0008,2,0,1,wrong_item,20,True,food,0
13.24,EUR,GB,CN,1,7,0.193,0.0083,3,0,3,damaged,12,True,electronics,0
148.96,GBP,FR,CA,1,15,0.0312,0.0395,0,0,1,changed_mind,13,True,sports,0
66.9,EUR,CN,CN,0,7,0.2061,0.0082,5,1,2,other,13,True,sports,0
50.31,GBP,FR,BR,1,10,0.1542,0.0113,1,2,2,wrong_item,16,True,home,0
6.69,EUR,CN,IN,1,7,0.0411,0.0173,2,3,3,damaged,12,True,beauty,0
92.91,EUR,US,IN,1,12,0.1091,0.0001,1,2,1,damaged,16,True,electronics,0
24.16,AUD,US,BR,1,7,0.1164,0.0497,2,0,3,not_as_described,9,True,beauty,0
40.79,EUR,US,CN,1,9,0.0863,0.0288,2,3,0,other,11,True,beauty,0
36.61,USD,FR,CN,1,13,0.1189,0.0068,2,3,0,wrong_item,9,True,food,0
243.03,EUR,GB,GB,0,7,0.1283,0.0321,1,1,2,other,10,True,beauty,0
39.43,CAD,CN,FR,1,5,0.1504,0.001,4,1,1,wrong_item,13,True,beauty,0
11.52,GBP,US,IN,1,13,0.1037,0.0299,2,4,0,wrong_item,16,True,food,0
118.9,EUR,GB,CA,1,6,0.0525,0.0025,3,1,1,not_as_described,9,True,beauty,0
40.38,AUD,CN,BR,1,11,0.1065,0.0536,3,1,3,wrong_item,13,True,clothing,0
103.84,EUR,NG,GB,1,7,0.2967,0.0213,0,3,2,not_as_described,10,False,food,0
9.89,CAD,CN,IN,1,11,0.1988,0.0045,3,0,0,wrong_item,11,True,clothing,0
64.37,CAD,FR,IN,1,4,0.0526,0.0026,0,1,1,other,12,True,sports,0
19.76,EUR,FR,NG,1,8,0.1124,0.0095,2,0,1,changed_mind,11,True,clothing,0
6.41,GBP,CN,FR,1,7,0.1348,0.0081,3,1,0,damaged,7,True,clothing,0
138.0,EUR,DE,NG,1,8,0.1436,0.0579,2,2,0,other,6,False,home,0
78.29,USD,GB,DE,1,9,0.0628,0.0152,2,0,2,not_as_described,16,True,clothing,0
90.23,EUR,IN,DE,1,4,0.1486,0.0023,1,2,1,wrong_item,15,True,sports,0
108.97,EUR,DE,AU,1,2,0.0146,0.0034,3,0,1,other,10,True,sports,0
251.47,GBP,FR,BR,1,13,0.1185,0.0056,3,1,2,wrong_item,12,True,sports,0
47.22,EUR,DE,CA,1,11,0.0766,0.0082,3,3,1,wrong_item,15,True,home,0
15.23,EUR,GB,CN,1,9,0.0585,0.0116,1,2,0,damaged,12,True,beauty,0
20.78,EUR,BR,US,1,5,0.142,0.0065,1,1,1,changed_mind,19,True,beauty,0
16.46,EUR,IN,AU,1,10,0.0792,0.0164,2,0,1,not_as_described,21,True,beauty,0
191.1,USD,NG,CA,1,9,0.0348,0.0036,2,5,2,changed_mind,19,True,food,0
34.18,GBP,AU,DE,1,10,0.05,0.0129,4,0,1,damaged,10,False,home,0
187.83,EUR,FR,DE,1,6,0.0985,0.0034,2,0,2,wrong_item,12,True,beauty,0
25.17,USD,CA,CA,0,10,0.1017,0.0039,2,1,3,not_as_described,9,False,electronics,0
29.44,EUR,FR,NG,1,11,0.12,0.0283,1,1,2,not_as_described,13,True,food,0
10.61,EUR,NG,FR,1,7,0.0167,0.0012,1,3,1,not_as_described,15,True,home,0
59.39,AUD,AU,IN,1,11,0.0243,0.0251,1,1,0,not_as_described,12,True,beauty,0
52.72,EUR,FR,NG,1,7,0.035,0.0118,1,0,0,wrong_item,11,True,food,0
32.79,EUR,CN,AU,1,7,0.0131,0.0357,1,2,2,damaged,13,True,home,0
45.23,GBP,AU,AU,0,9,0.0582,0.0328,1,2,0,damaged,20,True,home,0
9.95,GBP,AU,CN,1,9,0.0728,0.0429,1,0,1,changed_mind,12,True,home,0
438.97,USD,NG,US,1,6,0.0839,0.0348,1,2,2,other,17,False,electronics,0
791.69,AUD,CA,DE,1,7,0.0256,0.0016,4,0,0,other,11,True,electronics,0
66.54,USD,IN,FR,1,9,0.1717,0.0071,3,0,1,other,17,True,home,0
25.64,USD,CN,NG,1,12,0.1271,0.04,1,2,0,changed_mind,13,True,beauty,0
54.22,USD,BR,US,1,7,0.0214,0.0339,1,1,3,damaged,12,True,electronics,0
17.1,EUR,BR,NG,1,10,0.0287,0.0153,1,0,1,changed_mind,10,False,home,0
51.83,AUD,FR,GB,1,7,0.0799,0.0095,4,3,2,not_as_described,16,False,food,0
109.72,USD,FR,NG,1,10,0.0931,0.0072,2,1,0,wrong_item,17,False,home,0
38.96,USD,BR,BR,0,7,0.066,0.0006,2,0,1,damaged,10,False,beauty,0
107.76,AUD,IN,DE,1,8,0.0898,0.0212,1,0,1,damaged,18,True,beauty,0
162.14,CAD,NG,BR,1,9,0.0722,0.0186,0,2,2,damaged,13,True,electronics,0
62.45,GBP,BR,AU,1,8,0.0573,0.0206,5,2,0,wrong_item,12,True,food,0
197.78,USD,CA,IN,1,6,0.0703,0.0026,1,2,2,damaged,17,True,beauty,0
67.37,AUD,CA,AU,1,11,0.0477,0.0636,1,1,1,damaged,15,True,clothing,0
70.28,EUR,US,IN,1,4,0.0356,0.009,2,3,1,not_as_described,15,True,clothing,0
86.17,GBP,GB,NG,1,7,0.0291,0.0442,0,2,2,changed_mind,11,True,sports,0
59.9,EUR,IN,AU,1,6,0.045,0.0023,1,0,3,changed_mind,5,True,home,0
57.72,CAD,CA,CA,0,8,0.0265,0.0137,0,0,2,changed_mind,20,True,beauty,0
38.07,GBP,FR,CN,1,10,0.0466,0.0125,1,1,2,other,12,True,home,0
77.05,EUR,NG,US,1,5,0.1535,0.0008,3,0,2,not_as_described,11,True,electronics,0
31.2,EUR,AU,BR,1,4,0.0408,0.0385,2,0,1,damaged,13,True,beauty,0
47.25,EUR,CN,NG,1,9,0.0622,0.0087,2,1,2,wrong_item,14,True,clothing,0
25.66,GBP,BR,CA,1,5,0.1253,0.0108,1,2,1,other,14,True,electronics,0
22.98,EUR,AU,IN,1,10,0.0446,0.0958,2,0,0,wrong_item,20,True,clothing,0
62.84,GBP,BR,AU,1,15,0.0621,0.0236,2,0,2,damaged,14,True,home,0
150.66,EUR,US,FR,1,10,0.0665,0.0516,1,0,6,changed_mind,20,False,beauty,0
11.43,USD,BR,IN,1,9,0.1973,0.0008,5,2,3,not_as_described,15,False,beauty,0
85.52,EUR,NG,CA,1,6,0.0406,0.0014,3,1,2,not_as_described,16,True,home,0
20.51,AUD,BR,IN,1,11,0.0441,0.001,5,0,1,not_as_described,11,True,home,0
16.8,GBP,FR,CA,1,8,0.0705,0.0002,1,2,1,damaged,16,True,home,0
148.88,CAD,AU,IN,1,5,0.1377,0.0153,0,1,2,damaged,18,True,beauty,0
36.9,CAD,US,NG,1,4,0.1795,0.0151,2,0,2,damaged,23,True,beauty,0
15.01,EUR,CA,AU,1,10,0.1885,0.024,2,0,1,not_as_described,10,False,sports,0
17.31,USD,BR,NG,1,4,0.0546,0.0136,2,4,0,changed_mind,12,True,food,0
52.22,AUD,GB,IN,1,6,0.0717,0.0133,4,0,2,other,11,True,beauty,0
22.28,USD,CA,IN,1,8,0.0338,0.0217,1,1,0,wrong_item,18,True,sports,0
63.56,USD,CN,BR,1,5,0.1383,0.0061,1,2,1,changed_mind,16,True,electronics,0
217.14,USD,DE,IN,1,6,0.0241,0.0774,1,3,2,wrong_item,18,True,sports,0
211.81,EUR,NG,BR,1,12,0.1476,0.0107,2,2,3,wrong_item,18,True,electronics,0
64.79,GBP,DE,US,1,4,0.0239,0.0159,0,2,3,not_as_described,14,True,sports,0
91.22,EUR,AU,GB,1,5,0.0586,0.0136,2,1,0,damaged,14,False,clothing,0
22.98,GBP,US,DE,1,4,0.0943,0.0257,2,2,2,damaged,14,True,electronics,0
61.28,EUR,DE,IN,1,3,0.1225,0.0039,2,1,0,wrong_item,18,True,food,0
29.4,EUR,CN,CA,1,7,0.0196,0.0252,3,1,2,wrong_item,11,True,sports,0
18.06,EUR,DE,BR,1,5,0.1005,0.0346,2,0,2,damaged,21,True,electronics,0
48.24,USD,US,IN,1,3,0.1753,0.0053,1,0,1,other,13,True,clothing,0
13.35,CAD,IN,AU,1,4,0.0402,0.0074,0,2,0,wrong_item,11,True,electronics,0
137.78,GBP,GB,GB,0,7,0.0324,0.0197,3,0,1,damaged,15,True,electronics,0
118.16,AUD,AU,NG,1,6,0.1659,0.0123,1,0,1,damaged,10,True,beauty,1
264.55,EUR,AU,GB,1,8,0.0643,0.0083,1,1,0,not_as_described,23,True,sports,0
92.24,CAD,DE,AU,1,8,0.1199,0.0081,3,3,2,not_as_described,17,False,clothing,0
17.14,USD,US,FR,1,3,0.1417,0.0357,3,1,0,not_as_described,14,True,clothing,0
112.1,AUD,DE,GB,1,8,0.1039,0.0246,1,2,4,not_as_described,11,True,food,0
273.5,USD,FR,DE,1,11,0.1279,0.0135,1,0,3,not_as_described,19,True,electronics,0
18.18,USD,BR,CN,1,5,0.0109,0.0208,1,1,0,not_as_described,9,True,electronics,0
53.26,GBP,CN,US,1,13,0.0228,0.004,1,2,1,changed_mind,12,True,sports,0
