order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,is_fraud
11.11,CAD,NG,CN,1,9,0.1059,0.0095,1,1,0,0
50.75,EUR,CN,US,1,11,0.0525,0.0061,3,2,2,0
6.91,USD,IN,US,1,9,0.0663,0.0063,1,0,2,0
38.56,USD,DE,FR,1,10,0.0184,0.0004,2,1,0,0
69.66,GBP,FR,US,1,10,0.0753,0.012,2,2,1,0
60.16,AUD,GB,US,1,8,0.1087,0.0058,1,1,3,0
36.2,CAD,CN,GB,1,6,0.162,0.0031,1,1,2,0
50.12,AUD,NG,GB,1,5,0.0464,0.0656,1,0,1,0
24.93,CAD,NG,NG,0,12,0.0747,0.0083,0,0,3,0
55.19,AUD,DE,GB,1,16,0.0071,0.0013,2,0,2,0
57.86,CAD,DE,AU,1,6,0.0522,0.0124,2,1,1,0
22.19,AUD,NG,BR,1,16,0.0663,0.0027,1,1,2,0
71.36,GBP,AU,IN,1,8,0.0597,0.015,1,1,3,0
70.91,USD,BR,IN,1,5,0.0468,0.0174,1,1,3,0
46.24,EUR,FR,DE,1,8,0.0284,0.0038,5,2,1,0
614.65,AUD,FR,NG,1,8,0.1254,0.0215,1,5,1,0
47.43,CAD,IN,US,1,11,0.1843,0.0023,5,1,3,0
41.3,USD,NG,GB,1,4,0.0565,0.0152,3,0,1,0
35.79,USD,DE,NG,1,7,0.0282,0.0076,4,2,0,0
20.68,CAD,NG,US,1,12,0.0381,0.0148,4,3,1,0
108.41,AUD,CA,GB,1,10,0.0709,0.0023,5,2,1,0
27.49,CAD,FR,GB,1,8,0.1132,0.0208,1,2,1,0
30.94,AUD,CN,US,1,5,0.2593,0.0142,2,1,1,0
31.87,USD,CN,GB,1,13,0.3515,0.0004,1,0,1,1
20.39,AUD,CN,AU,1,7,0.0069,0.0033,0,2,0,0
9.48,USD,DE,IN,1,9,0.1065,0.0042,1,1,3,0
34.37,AUD,NG,US,1,4,0.0499,0.0052,2,1,0,0
130.76,AUD,CN,CN,0,8,0.0182,0.0638,1,0,1,0
66.49,GBP,CN,US,1,7,0.0819,0.0153,2,0,1,0
259.97,GBP,US,IN,1,14,0.0465,0.0078,5,3,1,0
115.69,GBP,BR,NG,1,5,0.0954,0.0136,3,3,1,0
92.2,GBP,CN,AU,1,10,0.1433,0.0002,1,1,2,0
358.76,AUD,BR,FR,1,8,0.1162,0.0052,5,2,1,0
49.54,EUR,CA,GB,1,8,0.2404,0.0027,2,0,2,0
58.15,EUR,BR,CA,1,7,0.0126,0.0052,1,0,2,0
53.98,AUD,GB,NG,1,8,0.0899,0.044,0,1,0,0
255.64,AUD,FR,DE,1,7,0.0378,0.0003,2,2,0,0
54.74,GBP,IN,US,1,5,0.0702,0.0064,2,0,0,0
28.55,EUR,FR,BR,1,9,0.0787,0.0157,3,0,0,0
98.27,AUD,IN,IN,0,9,0.1346,0.004,5,1,2,0
24.14,AUD,CA,US,1,7,0.1121,0.0035,3,1,1,0
93.08,EUR,IN,US,1,8,0.0944,0.0368,1,1,0,0
82.59,GBP,IN,GB,1,13,0.1832,0.0128,1,0,0,0
45.18,GBP,IN,US,1,8,0.0381,0.0029,4,2,2,0
96.14,AUD,CA,IN,1,6,0.0319,0.0214,2,1,2,0
12.33,CAD,DE,GB,1,11,0.1138,0.0464,2,0,2,0
64.26,GBP,CA,IN,1,8,0.0917,0.0318,4,2,0,0
34.37,AUD,FR,GB,1,6,0.0932,0.006,2,1,0,0
955.53,CAD,AU,CN,1,5,0.0734,0.0199,2,1,1,0
63.8,GBP,DE,BR,1,11,0.0489,0.0075,1,0,2,0
30.07,AUD,FR,DE,1,6,0.0863,0.0164,0,0,3,0
13.76,GBP,CA,FR,1,6,0.047,0.0131,1,2,1,0
201.42,GBP,CA,US,1,6,0.0618,0.0107,2,0,1,0
38.47,EUR,IN,US,1,7,0.1132,0.0042,0,2,1,0
24.75,EUR,NG,AU,1,13,0.034,0.0002,2,0,3,0
76.42,EUR,CA,US,1,8,0.1432,0.024,0,2,0,0
104.56,USD,NG,IN,1,10,0.0575,0.0143,0,1,2,0
102.92,CAD,AU,DE,1,7,0.1031,0.0143,1,2,3,0
55.69,GBP,GB,GB,0,7,0.0136,0.0306,2,1,4,0
64.02,AUD,DE,AU,1,10,0.02,0.0763,1,0,1,0
68.86,CAD,US,AU,1,9,0.1741,0.0129,1,0,1,1
76.43,USD,US,BR,1,5,0.1295,0.0259,0,0,2,0
83.5,CAD,DE,GB,1,12,0.0292,0.0121,0,2,0,0
163.11,USD,FR,AU,1,9,0.1745,0.0106,2,0,2,0
57.77,USD,BR,NG,1,3,0.2593,0.0068,0,1,2,0
24.12,CAD,GB,CA,1,11,0.0401,0.0034,4,0,0,0
47.26,USD,NG,NG,0,9,0.0484,0.017,2,1,0,0
116.02,GBP,CA,BR,1,6,0.0056,0.0213,0,0,0,0
9.15,AUD,GB,FR,1,6,0.1613,0.0006,1,4,1,0
9.2,EUR,IN,NG,1,5,0.0483,0.0593,0,3,2,0
136.77,CAD,BR,CN,1,10,0.0199,0.0132,2,1,0,0
249.67,EUR,IN,CA,1,8,0.0151,0.004,1,0,2,0
15.41,USD,GB,CN,1,9,0.047,0.017,0,0,1,0
60.37,USD,GB,US,1,6,0.0164,0.0452,2,2,0,0
36.61,USD,DE,GB,1,9,0.1198,0.0451,1,0,0,0
42.06,USD,FR,US,1,12,0.0715,0.0021,1,1,1,0
74.11,USD,CN,DE,1,11,0.3775,0.019,1,0,2,0
14.99,AUD,CA,CN,1,3,0.1388,0.0295,0,1,1,0
18.04,AUD,GB,IN,1,9,0.1415,0.0265,4,1,1,0
40.4,EUR,CN,IN,1,9,0.1651,0.0133,1,1,2,0
47.21,CAD,GB,US,1,8,0.0284,0.0102,1,0,1,0
17.71,EUR,US,AU,1,8,0.1745,0.0043,3,2,4,0
120.26,CAD,FR,DE,1,9,0.0574,0.0023,2,1,3,0
35.96,EUR,FR,FR,0,9,0.128,0.0016,2,1,1,0
35.81,CAD,IN,CA,1,12,0.1752,0.0005,2,0,2,0
72.43,EUR,NG,CA,1,7,0.0062,0.011,2,0,0,0
47.99,AUD,CN,CN,0,5,0.0587,0.0207,2,2,1,0
126.15,AUD,CA,AU,1,4,0.0508,0.0027,1,0,2,0
21.47,EUR,CN,FR,1,7,0.0957,0.0347,0,0,0,0
13.5,USD,IN,US,1,7,0.0521,0.0115,1,2,1,0
40.05,EUR,US,BR,1,7,0.0594,0.0035,0,0,1,0
57.99,EUR,CN,FR,1,5,0.0531,0.0442,3,0,1,1
15.79,GBP,GB,DE,1,10,0.0373,0.0026,1,0,2,0
13.63,GBP,AU,IN,1,11,0.0161,0.0199,2,1,0,1
65.52,AUD,BR,GB,1,7,0.0785,0.0033,0,0,0,0
25.59,USD,CA,AU,1,14,0.0539,0.0026,2,0,0,0
12.77,GBP,CA,NG,1,5,0.0881,0.0041,2,0,1,0
143.36,USD,FR,FR,0,9,0.0426,0.0015,3,0,0,0
29.03,GBP,NG,US,1,3,0.1747,0.0255,4,1,0,0
172.4,CAD,CA,CA,0,9,0.068,0.0168,0,0,1,0
56.17,AUD,IN,US,1,6,0.2084,0.0192,2,2,4,0
73.31,GBP,FR,AU,1,12,0.027,0.0368,1,0,2,0
44.19,USD,GB,DE,1,6,0.0723,0.0148,1,0,1,0
3.84,AUD,BR,GB,1,8,0.1339,0.0004,1,1,3,0
17.52,GBP,NG,IN,1,7,0.0237,0.0005,4,1,0,1
48.15,GBP,AU,GB,1,6,0.038,0.0082,2,2,0,0
78.63,CAD,GB,DE,1,9,0.1522,0.0026,2,1,3,0
9.12,EUR,GB,CN,1,8,0.1508,0.0002,1,0,2,0
51.75,AUD,FR,US,1,9,0.0676,0.001,4,1,2,0
17.77,USD,AU,CA,1,11,0.0722,0.0325,2,2,2,0
69.04,USD,AU,DE,1,14,0.1368,0.0021,1,2,0,1
53.55,AUD,CA,AU,1,6,0.0435,0.0401,2,2,3,0
114.84,GBP,AU,CA,1,8,0.0878,0.0141,2,2,4,0
158.67,AUD,CA,CN,1,3,0.0368,0.0597,0,4,3,0
86.4,AUD,IN,US,1,9,0.0293,0.0072,2,0,5,0
129.07,AUD,BR,CN,1,9,0.1404,0.0105,1,2,2,0
38.46,CAD,IN,AU,1,8,0.0251,0.0696,2,3,0,0
918.84,CAD,US,US,0,6,0.0214,0.047,3,0,1,0
16.14,CAD,CN,GB,1,7,0.1187,0.0059,2,2,1,0
32.21,CAD,US,GB,1,13,0.0357,0.0257,0,0,2,0
134.47,EUR,CN,CA,1,7,0.1302,0.0026,6,2,1,0
115.9,AUD,US,DE,1,4,0.1674,0.0019,2,0,2,0
88.89,USD,AU,IN,1,6,0.0154,0.0075,0,1,2,0
107.27,GBP,GB,DE,1,8,0.0452,0.0081,1,0,0,0
6.8,EUR,US,BR,1,5,0.1546,0.0032,2,0,0,0
267.55,CAD,IN,CA,1,6,0.0691,0.0055,0,1,5,0
44.53,EUR,BR,CA,1,7,0.0855,0.0068,3,2,1,0
189.79,EUR,GB,CA,1,3,0.1461,0.0352,2,2,3,0
7.15,AUD,CN,DE,1,8,0.0346,0.0196,0,1,2,0
70.57,GBP,DE,NG,1,11,0.0545,0.04,1,0,2,0
31.08,CAD,DE,CA,1,10,0.1331,0.0107,3,2,0,0
96.75,AUD,CA,CA,0,7,0.0995,0.0155,2,2,0,0
74.97,AUD,FR,CN,1,12,0.0409,0.0149,0,1,0,0
78.73,EUR,GB,IN,1,9,0.0428,0.0078,4,1,1,0
18.94,USD,FR,GB,1,11,0.0774,0.0134,3,0,3,0
51.57,AUD,CA,NG,1,9,0.0995,0.0021,1,3,0,0
45.6,EUR,US,GB,1,10,0.0519,0.0102,2,2,0,0
89.6,CAD,DE,GB,1,7,0.0859,0.0184,2,2,0,0
146.83,CAD,IN,FR,1,10,0.0919,0.03,1,2,1,0
63.46,GBP,BR,IN,1,9,0.155,0.0096,0,2,2,0
15.24,USD,DE,GB,1,10,0.1122,0.0144,2,1,1,0
60.8,GBP,DE,BR,1,15,0.0953,0.06,1,0,1,0
743.28,USD,BR,GB,1,9,0.0388,0.0171,2,0,3,0
283.16,EUR,IN,BR,1,10,0.1888,0.0422,0,2,1,0
2.79,EUR,NG,US,1,5,0.0208,0.0071,2,0,1,0
58.17,GBP,CN,FR,1,8,0.135,0.027,2,0,2,0
138.67,USD,NG,IN,1,13,0.018,0.0067,3,0,0,0
45.5,AUD,CN,CA,1,12,0.0986,0.0102,3,2,1,0
34.46,USD,FR,IN,1,9,0.1171,0.0093,0,1,0,0
41.81,AUD,DE,IN,1,9,0.0814,0.0146,2,0,1,0
94.84,EUR,DE,IN,1,7,0.116,0.0198,4,1,1,0
17.31,GBP,CA,DE,1,5,0.0688,0.0187,2,1,2,0
179.23,AUD,BR,BR,0,17,0.0192,0.0131,6,1,1,0
51.63,CAD,BR,BR,0,6,0.0479,0.0168,3,0,1,0
21.43,USD,NG,DE,1,6,0.0958,0.0271,1,1,1,0
168.06,CAD,GB,BR,1,9,0.0579,0.0015,1,0,3,0
11.64,GBP,FR,CN,1,4,0.1708,0.0055,1,0,0,0
31.34,AUD,CA,NG,1,8,0.026,0.0029,6,0,1,0
30.82,GBP,NG,BR,1,11,0.0709,0.0012,1,1,2,0
465.89,AUD,CA,BR,1,3,0.0375,0.0198,0,2,1,0
27.52,GBP,GB,NG,1,9,0.1292,0.0048,1,1,0,0
6.33,USD,AU,CA,1,10,0.0989,0.0119,3,5,2,0
30.51,GBP,NG,BR,1,12,0.0791,0.0228,2,0,0,0
86.1,AUD,CN,GB,1,9,0.0702,0.0086,0,2,4,0
119.59,USD,US,DE,1,16,0.0884,0.0028,5,2,4,0
531.94,EUR,DE,CN,1,7,0.1455,0.0288,2,1,1,0
222.94,USD,GB,CA,1,9,0.0828,0.0194,1,1,3,0
65.89,AUD,DE,NG,1,6,0.0444,0.0027,5,1,1,0
22.39,GBP,AU,FR,1,6,0.0343,0.0355,0,0,1,0
277.0,CAD,CA,CA,0,6,0.0746,0.0049,1,1,2,0
37.77,AUD,US,US,0,9,0.0348,0.0026,0,1,1,0
28.27,AUD,AU,AU,0,8,0.1238,0.0305,4,0,0,0
35.98,GBP,US,FR,1,6,0.115,0.0114,3,1,3,0
15.61,AUD,CA,AU,1,10,0.0182,0.0038,4,0,0,0
34.29,GBP,US,US,0,9,0.1005,0.027,1,3,0,0
43.25,AUD,US,CA,1,18,0.0981,0.002,2,1,0,1
113.37,AUD,FR,US,1,5,0.0719,0.0423,2,2,1,0
37.04,EUR,NG,DE,1,7,0.0589,0.0245,2,3,0,0
15.37,CAD,BR,CN,1,9,0.0482,0.022,2,0,0,0
10.98,CAD,US,GB,1,7,0.0486,0.0099,1,0,3,0
67.33,CAD,US,IN,1,8,0.0559,0.0154,0,3,4,0
58.71,USD,DE,US,1,14,0.1151,0.0147,1,0,5,0
31.36,GBP,IN,AU,1,9,0.2482,0.0113,0,0,0,0
34.21,USD,BR,CN,1,12,0.1693,0.002,2,1,1,0
80.52,AUD,NG,DE,1,5,0.1145,0.0825,3,1,0,0
219.32,AUD,DE,GB,1,8,0.242,0.0008,1,0,5,0
25.02,GBP,GB,AU,1,2,0.0429,0.0006,4,1,0,0
59.67,USD,US,CA,1,9,0.1122,0.0319,2,1,2,0
142.35,CAD,GB,NG,1,9,0.0447,0.0071,2,3,1,0
25.13,GBP,US,NG,1,7,0.0069,0.061,3,1,1,0
53.75,CAD,NG,IN,1,6,0.0477,0.0135,0,2,0,0
52.56,USD,CA,IN,1,7,0.1786,0.0216,3,2,1,0
14.71,GBP,NG,IN,1,9,0.0523,0.0137,3,1,2,0
64.62,EUR,AU,BR,1,7,0.0855,0.0326,1,0,1,0
56.35,AUD,AU,FR,1,8,0.1438,0.005,2,1,3,0
95.11,EUR,FR,CN,1,8,0.1143,0.0424,2,0,1,0
16.66,AUD,NG,DE,1,5,0.0398,0.0191,1,1,2,0
55.15,AUD,US,US,0,14,0.0068,0.0019,2,0,3,0
217.4,GBP,US,IN,1,4,0.0058,0.0248,6,1,3,0
435.94,USD,FR,IN,1,15,0.1612,0.0122,4,1,1,0
196.4,EUR,DE,CN,1,9,0.0678,0.0289,4,0,1,0
16.83,USD,AU,DE,1,9,0.011,0.0123,1,1,3,0
85.72,CAD,BR,FR,1,7,0.0883,0.0231,1,2,3,0
33.68,CAD,AU,AU,0,5,0.0435,0.0279,4,0,3,0
72.52,EUR,CA,DE,1,7,0.094,0.0185,2,2,2,0
25.22,CAD,DE,BR,1,6,0.0883,0.096,2,2,6,0
9.84,GBP,BR,FR,1,8,0.0871,0.007,3,3,5,0
38.69,AUD,CA,BR,1,9,0.0494,0.0029,2,0,0,0
112.46,USD,AU,FR,1,9,0.062,0.0164,2,1,1,0
72.82,USD,AU,CA,1,6,0.0602,0.0158,2,1,0,0
81.69,AUD,BR,CN,1,12,0.0265,0.0124,2,3,2,0
67.79,EUR,BR,AU,1,6,0.0586,0.0053,2,1,1,0
81.82,AUD,FR,BR,1,3,0.0891,0.0405,2,2,0,0
92.71,AUD,DE,AU,1,4,0.123,0.0023,0,3,0,0
41.48,USD,DE,DE,0,5,0.0546,0.0056,3,2,0,0
59.32,GBP,FR,CN,1,13,0.1701,0.041,1,1,1,0
312.08,CAD,CA,DE,1,8,0.0342,0.0038,1,1,1,0
62.93,USD,IN,CN,1,11,0.0331,0.0071,0,0,2,0
56.97,AUD,CA,FR,1,6,0.0762,0.0136,2,0,1,0
60.51,USD,IN,US,1,7,0.0407,0.0579,7,0,2,0
43.91,USD,BR,US,1,5,0.039,0.0594,2,1,1,0
35.33,GBP,CN,CN,0,9,0.1139,0.0125,3,1,0,0
67.27,EUR,GB,AU,1,14,0.0928,0.0194,1,0,2,0
32.93,CAD,BR,DE,1,4,0.2831,0.0103,1,2,1,0
47.2,EUR,US,NG,1,12,0.0337,0.0012,1,1,1,0
24.77,EUR,DE,IN,1,8,0.109,0.0088,1,0,1,1
60.83,AUD,GB,IN,1,5,0.1895,0.0198,3,0,2,0
97.92,USD,GB,IN,1,10,0.1867,0.0021,2,1,0,1
44.17,GBP,GB,GB,0,5,0.0177,0.0085,2,0,1,0
7.33,USD,US,US,0,8,0.2211,0.0117,1,1,1,0
98.53,USD,NG,BR,1,7,0.0526,0.0352,2,0,1,0
61.57,EUR,US,US,0,4,0.1138,0.018,1,2,1,0
20.22,EUR,DE,BR,1,6,0.1139,0.0365,1,2,0,0
118.31,GBP,IN,GB,1,17,0.0234,0.0046,0,2,1,0
13.48,GBP,CN,CA,1,4,0.1928,0.0023,2,0,1,1
155.31,USD,NG,BR,1,6,0.0354,0.0158,0,3,1,0
51.55,USD,GB,IN,1,20,0.0659,0.0379,6,2,1,0
5.65,USD,CN,BR,1,8,0.0084,0.0335,2,0,1,0
65.26,CAD,IN,IN,0,2,0.0493,0.0373,2,1,1,0
36.37,AUD,GB,US,1,12,0.18,0.0197,2,0,2,0
31.29,USD,FR,NG,1,7,0.069,0.0132,3,1,3,0
26.11,USD,CN,CA,1,6,0.0152,0.0061,1,2,0,0
48.08,CAD,DE,GB,1,8,0.1614,0.0097,0,3,2,0
33.61,CAD,GB,NG,1,13,0.0094,0.0621,1,0,1,0
8.53,CAD,NG,GB,1,7,0.0249,0.0079,8,2,1,0
194.82,USD,CN,AU,1,6,0.0552,0.0316,2,0,0,0
42.76,AUD,CN,FR,1,11,0.0694,0.0152,2,0,2,0
26.26,CAD,CN,BR,1,10,0.0758,0.0439,2,1,1,0
17.66,USD,NG,US,1,9,0.1166,0.0313,3,2,1,0
118.01,USD,FR,GB,1,8,0.1687,0.0005,4,0,2,0
14.9,CAD,GB,FR,1,6,0.0685,0.0031,3,1,0,0
62.43,CAD,IN,FR,1,5,0.1086,0.0123,2,1,0,0
30.46,CAD,CA,BR,1,8,0.1404,0.0478,3,0,2,1
32.28,GBP,FR,IN,1,5,0.1105,0.0437,2,1,2,0
18.11,GBP,IN,GB,1,16,0.0516,0.0363,2,1,1,0
29.36,CAD,CN,CN,0,5,0.081,0.0163,1,3,2,0
55.08,USD,CA,FR,1,6,0.1292,0.0009,2,0,2,0
69.08,EUR,CA,CN,1,5,0.0163,0.0063,6,1,3,0
24.89,USD,BR,CN,1,11,0.0713,0.0088,2,0,0,0
49.85,AUD,US,US,0,9,0.0862,0.0147,1,0,3,0
132.75,CAD,AU,AU,0,11,0.0966,0.0005,2,1,0,0
10.35,CAD,BR,FR,1,4,0.0828,0.0222,4,3,5,0
54.26,GBP,AU,FR,1,11,0.2477,0.0341,3,1,1,0
21.1,AUD,DE,DE,0,5,0.1356,0.0214,4,2,1,0
19.05,AUD,NG,AU,1,12,0.1382,0.0127,4,0,0,0
70.88,CAD,DE,FR,1,5,0.0699,0.0163,5,1,1,0
31.65,AUD,BR,GB,1,7,0.0475,0.0044,6,2,1,0
16.17,CAD,FR,CA,1,4,0.0588,0.0003,1,0,0,0
205.26,CAD,US,GB,1,8,0.0674,0.0092,0,0,3,0
137.01,EUR,AU,NG,1,9,0.0679,0.0159,2,1,1,0
7.91,AUD,US,IN,1,5,0.0233,0.0135,4,2,0,0
12.5,USD,CN,DE,1,8,0.0235,0.0113,3,1,2,0
98.84,CAD,IN,DE,1,9,0.0423,0.0115,2,3,1,0
41.06,CAD,DE,US,1,11,0.1983,0.0236,2,0,2,0
244.83,USD,FR,CA,1,8,0.1409,0.0107,3,3,2,0
101.12,CAD,IN,CN,1,6,0.021,0.0066,2,0,0,0
73.66,USD,CA,US,1,6,0.1029,0.0116,1,1,1,0
19.65,GBP,CA,GB,1,7,0.0656,0.0003,2,0,1,0
89.25,AUD,FR,NG,1,11,0.0417,0.0066,2,1,1,0
15.24,USD,CA,AU,1,11,0.0425,0.016,4,0,2,0
201.39,EUR,BR,US,1,10,0.0099,0.0198,1,0,0,0
83.27,GBP,GB,FR,1,2,0.089,0.0047,0,0,1,0
23.93,AUD,NG,BR,1,9,0.0613,0.0226,0,1,5,0
122.08,EUR,DE,DE,0,5,0.0276,0.0152,4,1,2,0
513.64,USD,AU,DE,1,7,0.0273,0.0053,3,0,1,0
43.92,USD,GB,IN,1,4,0.0811,0.0439,3,1,3,0
94.67,USD,DE,AU,1,11,0.2361,0.0893,4,0,1,0
35.45,AUD,BR,CN,1,10,0.0447,0.0115,1,2,2,0
59.46,CAD,CA,CA,0,9,0.1201,0.0011,3,1,2,0
12.09,GBP,GB,CA,1,7,0.0734,0.0014,2,1,1,0
54.57,AUD,AU,GB,1,8,0.0649,0.0137,2,0,1,0
57.03,AUD,GB,IN,1,5,0.0954,0.0328,0,3,0,0
329.97,AUD,DE,AU,1,12,0.0716,0.0179,1,1,0,1
9.07,USD,FR,DE,1,9,0.0949,0.0118,1,1,1,0
41.23,USD,AU,IN,1,9,0.0931,0.0128,0,2,2,0
197.97,CAD,IN,DE,1,11,0.0129,0.0041,2,1,0,0
42.87,EUR,IN,GB,1,8,0.0733,0.0403,4,3,1,1
46.0,USD,NG,AU,1,7,0.2253,0.0074,4,1,2,0
23.73,CAD,US,FR,1,5,0.0639,0.0452,2,0,2,0
21.49,EUR,DE,FR,1,8,0.048,0.0384,2,2,0,0
8.79,AUD,US,FR,1,6,0.0157,0.026,0,0,0,0
29.1,GBP,US,CN,1,7,0.1677,0.0058,1,0,0,0
20.3,EUR,CA,CA,0,12,0.038,0.0002,3,0,1,0
61.44,AUD,AU,CA,1,8,0.0511,0.0092,0,2,2,0
24.84,CAD,NG,AU,1,6,0.1424,0.0077,1,2,1,0
33.8,EUR,BR,US,1,12,0.015,0.0281,0,1,1,0
34.74,USD,IN,GB,1,7,0.0073,0.001,1,0,2,1
52.03,GBP,BR,AU,1,3,0.0338,0.0279,3,0,2,0
32.18,CAD,GB,AU,1,8,0.0579,0.0065,1,0,3,0
18.88,AUD,NG,IN,1,6,0.1448,0.0356,0,3,0,0
59.49,USD,NG,GB,1,5,0.0385,0.0211,4,2,0,0
158.77,GBP,US,NG,1,6,0.1045,0.0108,1,1,2,0
62.08,AUD,FR,FR,0,8,0.1252,0.0145,3,0,0,0
29.67,CAD,NG,GB,1,7,0.1005,0.0075,4,1,3,0
48.27,USD,FR,DE,1,8,0.038,0.0091,3,2,0,0
7.02,AUD,NG,CA,1,6,0.0845,0.0001,5,3,4,0
47.49,CAD,CN,FR,1,7,0.027,0.0132,3,0,0,0
36.59,GBP,FR,FR,0,6,0.1639,0.0377,0,3,3,0
21.47,CAD,US,FR,1,14,0.1113,0.0166,2,0,1,0
25.74,CAD,DE,FR,1,8,0.0398,0.0327,5,0,2,0
36.23,EUR,CA,CN,1,7,0.035,0.0091,2,0,0,0
147.3,CAD,FR,CN,1,6,0.0525,0.0084,3,2,1,0
162.72,EUR,AU,FR,1,13,0.1883,0.0196,4,0,1,0
21.58,EUR,FR,CN,1,8,0.0627,0.0018,1,2,1,0
32.52,GBP,GB,NG,1,4,0.0237,0.0149,1,0,5,0
33.36,USD,DE,NG,1,11,0.0257,0.0156,1,0,5,0
122.68,CAD,IN,CA,1,11,0.062,0.0111,0,1,0,0
63.15,GBP,US,FR,1,5,0.1685,0.0308,4,2,1,1
59.91,CAD,CA,DE,1,8,0.1148,0.0206,3,1,1,0
93.34,USD,NG,US,1,6,0.0137,0.0509,2,0,2,0
30.07,GBP,US,US,0,9,0.0679,0.0014,1,0,0,0
213.55,GBP,FR,IN,1,4,0.0568,0.0167,6,0,2,0
54.5,USD,CA,FR,1,7,0.0296,0.0094,3,4,2,0
23.2,GBP,GB,NG,1,8,0.1796,0.0399,2,0,1,1
43.4,AUD,FR,IN,1,9,0.1416,0.0067,1,1,2,0
187.15,AUD,AU,US,1,7,0.0967,0.0095,2,1,1,0
35.69,USD,GB,NG,1,7,0.011,0.0525,1,2,1,0
141.11,AUD,US,FR,1,5,0.1458,0.0215,2,1,1,0
29.21,GBP,GB,AU,1,6,0.0175,0.0875,1,3,1,0
25.39,USD,IN,CN,1,4,0.0753,0.0021,1,1,0,0
105.59,AUD,NG,IN,1,7,0.1264,0.0049,1,4,4,1
22.78,GBP,GB,US,1,12,0.2806,0.0089,4,1,4,0
124.28,AUD,DE,GB,1,8,0.0752,0.049,1,3,2,0
77.6,USD,DE,FR,1,5,0.0261,0.0151,2,1,1,0
22.79,USD,DE,US,1,8,0.0126,0.0861,3,1,2,0
50.83,AUD,CA,GB,1,1,0.2142,0.0023,0,1,1,0
31.54,EUR,US,BR,1,11,0.0542,0.0055,0,0,4,0
77.4,GBP,AU,GB,1,6,0.1043,0.0574,5,3,2,0
360.61,CAD,DE,GB,1,6,0.0777,0.0037,2,2,2,0
37.69,AUD,DE,AU,1,5,0.0166,0.0037,1,0,1,0
93.11,EUR,CA,US,1,4,0.3187,0.0296,2,0,1,0
55.95,CAD,CN,CA,1,6,0.107,0.0063,0,2,1,0
55.93,CAD,IN,CN,1,8,0.04,0.001,4,1,3,0
46.28,CAD,FR,IN,1,10,0.0483,0.0424,0,2,1,0
23.16,GBP,CA,CN,1,3,0.0759,0.0309,0,1,3,0
76.34,USD,NG,DE,1,10,0.0127,0.0003,1,2,3,0
40.91,EUR,NG,IN,1,7,0.1422,0.0618,2,0,0,0
22.09,GBP,US,CA,1,5,0.01,0.0072,4,1,3,0
150.53,GBP,CN,DE,1,8,0.1676,0.0219,2,0,2,0
60.28,USD,IN,GB,1,4,0.0727,0.0476,4,0,3,0
43.46,CAD,US,NG,1,8,0.05,0.0191,2,0,1,0
208.52,GBP,BR,GB,1,8,0.0165,0.0456,3,0,3,0
8.71,CAD,GB,CA,1,9,0.1429,0.0035,4,0,1,0
194.97,GBP,US,FR,1,7,0.137,0.0092,1,0,1,0
22.64,EUR,GB,FR,1,8,0.2176,0.0367,0,0,2,0
67.46,USD,FR,DE,1,13,0.0591,0.0219,4,3,0,0
30.32,USD,IN,DE,1,11,0.1339,0.0183,2,0,1,0
21.69,GBP,FR,CA,1,9,0.0126,0.0679,1,0,1,0
203.14,EUR,GB,CN,1,7,0.1027,0.0209,2,0,1,0
349.4,CAD,GB,AU,1,8,0.0377,0.0219,2,0,1,0
43.76,CAD,NG,CN,1,9,0.2842,0.0025,0,2,1,0
76.36,EUR,CN,CN,0,6,0.1121,0.029,1,1,2,0
57.8,CAD,BR,IN,1,10,0.084,0.006,1,0,2,0
308.13,GBP,GB,NG,1,6,0.1198,0.0213,1,2,4,0
6.6,AUD,NG,GB,1,10,0.106,0.0072,1,1,0,1
79.61,AUD,IN,CN,1,6,0.0126,0.0594,0,2,0,0
26.39,AUD,AU,FR,1,10,0.0584,0.0155,1,0,2,0
5.18,USD,GB,BR,1,8,0.0554,0.0077,3,3,2,0
38.07,GBP,CN,CA,1,3,0.1923,0.0192,3,0,2,0
346.56,USD,FR,US,1,10,0.3028,0.0069,2,0,1,0
28.33,AUD,US,NG,1,11,0.0565,0.0088,2,1,3,0
120.39,CAD,CA,FR,1,7,0.1114,0.015,5,4,0,0
181.03,EUR,FR,GB,1,4,0.0074,0.0027,6,1,3,0
53.91,CAD,US,IN,1,4,0.2247,0.0048,2,1,1,0
61.59,GBP,DE,US,1,13,0.0978,0.0075,0,2,3,0
9.81,GBP,FR,FR,0,14,0.0788,0.0218,2,0,3,0
26.68,GBP,CN,BR,1,10,0.0907,0.0204,4,1,2,0
135.23,AUD,US,BR,1,9,0.045,0.0072,3,0,0,0
58.01,CAD,AU,FR,1,11,0.1317,0.0463,1,0,5,1
78.83,GBP,CN,DE,1,10,0.1517,0.0281,2,2,2,0
62.37,CAD,NG,NG,0,8,0.2094,0.0035,1,2,2,0
488.82,USD,CN,GB,1,7,0.0509,0.0216,0,0,0,0
35.5,EUR,GB,US,1,4,0.0242,0.038,2,0,1,0
