order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,is_returned
221.48,AUD,CA,BR,1,8,0.1247,0.0146,1,2,3,0
92.18,USD,NG,NG,0,4,0.0897,0.0053,2,0,1,0
194.86,EUR,NG,IN,1,7,0.1436,0.0126,1,1,0,0
19.45,CAD,US,BR,1,9,0.0818,0.0302,1,0,1,0
321.73,USD,FR,BR,1,10,0.0717,0.001,2,0,2,0
136.18,EUR,US,FR,1,8,0.035,0.0334,2,0,4,1
214.95,CAD,FR,DE,1,12,0.0855,0.0197,2,1,2,0
17.68,GBP,AU,NG,1,5,0.1081,0.0047,4,2,2,0
36.3,GBP,NG,US,1,6,0.0685,0.0106,3,0,1,0
7.37,CAD,CA,CN,1,8,0.0898,0.0183,3,1,4,0
14.78,GBP,CA,DE,1,8,0.0533,0.0037,3,1,2,0
335.4,AUD,IN,AU,1,6,0.1413,0.0007,3,2,1,0
273.18,EUR,NG,DE,1,7,0.0354,0.09,2,1,1,1
6.68,GBP,FR,NG,1,7,0.0579,0.0284,2,0,2,0
39.9,GBP,IN,NG,1,6,0.1258,0.0133,0,0,2,0
39.9,AUD,US,AU,1,6,0.1413,0.0236,0,2,3,0
8.29,EUR,CN,CA,1,3,0.0684,0.0021,1,0,2,0
91.3,USD,CN,US,1,8,0.0737,0.0022,2,1,1,0
49.19,EUR,FR,US,1,13,0.0734,0.0204,3,0,2,0
364.94,CAD,CA,CA,0,5,0.1286,0.0008,0,3,1,0
113.65,CAD,DE,US,1,12,0.0605,0.0666,1,0,1,0
59.45,EUR,NG,FR,1,9,0.0436,0.067,4,2,2,0
220.89,CAD,CA,DE,1,7,0.0465,0.0148,0,1,1,0
16.96,EUR,DE,US,1,9,0.0857,0.0016,2,0,2,0
31.1,USD,IN,CN,1,2,0.1466,0.0504,5,1,0,0
26.71,EUR,AU,AU,0,10,0.1137,0.0058,3,3,3,0
46.45,GBP,CN,GB,1,11,0.1301,0.0039,2,2,1,0
107.28,CAD,NG,FR,1,12,0.0494,0.0375,4,1,0,0
209.15,EUR,IN,CN,1,8,0.0295,0.0033,2,0,2,0
33.44,EUR,BR,AU,1,7,0.1629,0.0043,5,0,0,0
14.52,USD,GB,IN,1,4,0.0325,0.0154,2,0,0,0
37.22,USD,NG,FR,1,4,0.0558,0.0195,3,0,4,0
38.71,AUD,IN,NG,1,10,0.357,0.009,2,2,0,0
132.78,USD,IN,US,1,7,0.219,0.006,0,1,1,0
161.84,EUR,CN,GB,1,9,0.0402,0.0186,3,1,2,0
39.17,CAD,US,CA,1,7,0.0288,0.0068,3,2,2,0
10.4,AUD,GB,IN,1,6,0.0497,0.011,1,1,1,0
51.16,CAD,BR,CA,1,10,0.0416,0.0372,3,1,1,0
120.64,EUR,AU,NG,1,8,0.059,0.0017,1,2,2,0
5.05,USD,AU,CN,1,6,0.047,0.0093,5,0,1,0
109.71,USD,US,US,0,10,0.2847,0.0031,2,2,5,0
72.22,AUD,BR,DE,1,7,0.032,0.0129,1,0,3,0
17.19,AUD,NG,IN,1,8,0.0585,0.0354,3,0,2,0
12.8,CAD,GB,FR,1,5,0.0679,0.018,3,2,1,0
245.82,AUD,BR,BR,0,10,0.0612,0.0055,1,0,2,0
137.9,AUD,IN,GB,1,9,0.0379,0.0114,1,1,1,0
175.31,AUD,US,GB,1,8,0.1776,0.0897,0,5,3,1
146.27,EUR,AU,GB,1,12,0.0215,0.0132,3,0,3,0
82.72,USD,CA,CA,0,7,0.1204,0.0316,0,0,2,1
40.64,CAD,US,BR,1,6,0.0999,0.0192,4,2,2,0
102.96,AUD,CA,GB,1,5,0.0539,0.0068,1,2,2,0
26.63,USD,DE,AU,1,8,0.0538,0.0054,0,2,2,0
30.54,CAD,DE,IN,1,4,0.1696,0.0474,1,1,0,0
116.36,CAD,GB,BR,1,10,0.0359,0.0195,6,2,0,0
16.57,CAD,CN,US,1,8,0.0516,0.0087,2,1,0,0
39.95,USD,NG,CA,1,5,0.0685,0.0242,1,0,2,0
133.93,EUR,GB,DE,1,8,0.0294,0.0067,1,1,1,0
45.12,AUD,AU,IN,1,13,0.076,0.0352,1,1,0,0
81.97,GBP,US,US,0,5,0.0647,0.0245,2,0,0,0
74.0,USD,CA,CA,0,3,0.0483,0.0146,3,3,0,0
178.52,AUD,US,GB,1,6,0.01,0.0435,3,0,2,0
55.82,USD,CN,CA,1,12,0.2007,0.02,3,1,1,0
19.42,EUR,DE,BR,1,7,0.0138,0.0146,0,2,1,0
22.81,AUD,NG,CN,1,6,0.0978,0.0102,0,1,0,0
13.32,GBP,GB,US,1,8,0.0457,0.0247,3,0,1,0
40.43,EUR,AU,AU,0,8,0.067,0.0432,1,0,2,0
7.68,GBP,CN,NG,1,4,0.0108,0.0096,3,0,0,1
305.24,AUD,AU,AU,0,11,0.1158,0.0047,2,3,2,0
205.71,USD,AU,NG,1,7,0.1131,0.0327,3,0,4,0
165.54,USD,IN,US,1,4,0.0291,0.0002,2,1,1,0
34.91,AUD,AU,BR,1,4,0.0704,0.0054,3,1,1,0
47.46,AUD,CN,BR,1,12,0.0483,0.031,1,1,1,0
166.76,USD,FR,IN,1,9,0.0572,0.0232,1,2,5,1
52.11,USD,CA,DE,1,6,0.1078,0.0103,3,0,0,0
14.78,GBP,BR,FR,1,15,0.0371,0.0478,4,3,0,0
28.16,AUD,AU,CN,1,10,0.0754,0.0209,1,0,2,0
48.31,GBP,DE,NG,1,6,0.0719,0.0105,3,0,1,0
120.4,GBP,IN,AU,1,7,0.0422,0.0028,2,3,0,0
9.34,AUD,FR,US,1,6,0.1067,0.0027,3,1,3,0
88.29,GBP,IN,BR,1,11,0.0205,0.015,0,1,0,0
167.6,AUD,US,NG,1,5,0.0493,0.0417,2,3,1,0
31.48,USD,FR,IN,1,7,0.1453,0.0243,1,1,0,0
46.0,CAD,AU,NG,1,9,0.0916,0.0054,1,6,2,0
143.57,CAD,CN,BR,1,7,0.1102,0.0057,2,1,2,0
11.8,CAD,CN,IN,1,10,0.1373,0.0223,2,0,4,0
41.97,EUR,DE,BR,1,14,0.1038,0.0044,2,1,3,0
39.28,USD,NG,NG,0,4,0.1,0.0058,0,0,1,0
7.75,GBP,FR,CN,1,12,0.0486,0.014,4,3,1,0
47.15,AUD,CN,CA,1,9,0.0905,0.0159,2,4,1,0
79.76,CAD,NG,IN,1,5,0.0774,0.0059,1,1,4,0
161.47,EUR,FR,CN,1,8,0.0413,0.006,3,3,0,0
152.5,AUD,NG,US,1,9,0.0719,0.0047,0,0,2,0
250.87,CAD,BR,US,1,5,0.1619,0.0006,2,1,0,0
28.78,GBP,US,CA,1,9,0.1165,0.0261,1,1,2,0
31.47,AUD,DE,AU,1,7,0.0813,0.0029,3,1,0,0
87.49,AUD,IN,US,1,9,0.0478,0.0012,5,0,2,0
17.23,USD,AU,BR,1,6,0.0993,0.0101,3,0,3,0
85.16,AUD,CA,IN,1,4,0.0746,0.0475,6,2,2,0
12.4,USD,GB,DE,1,8,0.0287,0.0224,4,1,1,0
16.07,USD,NG,US,1,11,0.1724,0.0146,0,0,0,0
26.17,EUR,IN,DE,1,9,0.1022,0.0903,1,0,0,0
56.93,USD,BR,GB,1,5,0.1055,0.01,5,0,2,1
124.1,EUR,CN,DE,1,11,0.038,0.0466,3,1,1,0
47.13,GBP,CA,GB,1,6,0.0392,0.0457,3,2,1,0
87.61,USD,BR,BR,0,11,0.0794,0.0051,1,3,0,0
130.39,GBP,NG,CN,1,8,0.0892,0.0173,3,3,2,0
202.4,EUR,US,IN,1,10,0.1757,0.0128,0,2,0,0
262.64,GBP,GB,CA,1,14,0.1737,0.0083,3,0,0,1
54.02,AUD,GB,DE,1,9,0.0445,0.0115,2,1,2,0
23.56,CAD,NG,CN,1,8,0.0139,0.0441,1,1,0,0
99.08,EUR,GB,DE,1,7,0.0749,0.0042,1,3,1,0
135.21,EUR,GB,BR,1,6,0.0071,0.0184,1,1,0,0
16.47,AUD,NG,BR,1,4,0.1769,0.0018,5,0,3,0
34.34,USD,GB,FR,1,5,0.0995,0.0102,0,1,2,0
69.43,CAD,BR,FR,1,12,0.1873,0.0135,1,0,1,0
81.02,CAD,CA,CA,0,7,0.0296,0.0088,3,0,1,0
48.76,GBP,US,AU,1,10,0.0847,0.0594,3,0,0,0
148.26,AUD,NG,US,1,9,0.0405,0.0471,3,2,2,0
92.84,AUD,IN,DE,1,7,0.0129,0.0048,1,1,4,0
30.04,CAD,BR,GB,1,8,0.0437,0.0059,2,1,0,0
25.82,GBP,DE,FR,1,14,0.0867,0.0,3,1,0,0
15.52,GBP,FR,AU,1,8,0.1301,0.0252,2,1,2,0
60.76,EUR,NG,IN,1,12,0.0259,0.014,3,3,1,0
100.01,USD,AU,NG,1,5,0.0183,0.0012,1,3,2,0
61.91,CAD,DE,CN,1,10,0.0169,0.0219,0,1,0,0
86.84,GBP,BR,FR,1,13,0.0902,0.0147,2,0,2,0
862.45,CAD,CA,CA,0,10,0.0238,0.0146,2,0,1,0
147.89,AUD,AU,US,1,9,0.1327,0.0839,4,0,1,1
37.35,GBP,AU,GB,1,6,0.0528,0.0308,2,1,2,0
49.99,CAD,IN,IN,0,7,0.1937,0.0586,5,1,2,0
117.88,USD,AU,NG,1,8,0.0822,0.0138,3,2,3,0
35.75,USD,NG,US,1,5,0.0481,0.1016,4,1,0,0
30.06,EUR,GB,CN,1,11,0.1662,0.0265,3,0,2,0
66.46,CAD,GB,DE,1,9,0.1379,0.0208,2,0,2,1
95.93,USD,CN,US,1,9,0.0362,0.0047,1,0,4,0
225.21,USD,DE,US,1,12,0.1235,0.0121,1,0,1,0
11.78,USD,AU,CN,1,8,0.0362,0.063,0,1,2,0
173.36,CAD,NG,DE,1,11,0.061,0.0433,1,2,1,0
41.1,EUR,CA,AU,1,5,0.0767,0.005,4,1,0,0
3.51,CAD,CA,IN,1,7,0.0193,0.0095,2,0,0,0
21.35,AUD,AU,CA,1,6,0.0757,0.024,3,3,1,0
9.31,GBP,NG,IN,1,15,0.0896,0.0155,2,0,2,0
46.42,USD,NG,IN,1,6,0.1049,0.0335,2,2,2,0
16.32,EUR,DE,BR,1,6,0.1433,0.0066,2,2,5,0
46.7,AUD,NG,CA,1,8,0.0679,0.0076,3,2,4,0
40.11,CAD,IN,AU,1,10,0.02,0.0076,1,2,1,0
72.95,EUR,CA,FR,1,9,0.0591,0.0153,4,1,2,1
13.69,USD,DE,CN,1,6,0.117,0.0034,4,1,3,0
2.5,USD,CN,DE,1,5,0.1903,0.0121,2,2,0,0
118.48,EUR,FR,NG,1,10,0.0855,0.0258,1,2,2,0
48.11,CAD,US,DE,1,6,0.0578,0.0077,2,2,1,1
70.07,CAD,IN,BR,1,12,0.0375,0.0264,2,1,2,1
21.26,GBP,BR,IN,1,11,0.0458,0.0064,3,1,3,0
130.66,EUR,US,US,0,1,0.0447,0.0013,2,2,1,0
41.26,AUD,NG,AU,1,3,0.0079,0.011,3,0,2,0
20.33,GBP,IN,FR,1,8,0.2089,0.0453,1,3,3,0
7.9,CAD,IN,FR,1,6,0.041,0.0088,6,0,3,0
90.37,AUD,DE,BR,1,7,0.0226,0.0015,1,1,3,0
2.61,USD,NG,GB,1,5,0.0406,0.0028,0,2,0,0
90.14,CAD,DE,CA,1,6,0.1711,0.008,1,1,2,0
38.97,CAD,IN,AU,1,10,0.1445,0.0282,3,2,2,0
116.26,EUR,NG,FR,1,4,0.2522,0.0005,2,1,5,0
29.06,CAD,BR,FR,1,5,0.1094,0.01,1,2,2,0
404.71,CAD,AU,NG,1,7,0.2347,0.0461,1,1,0,0
32.12,GBP,CN,DE,1,5,0.1126,0.0042,1,0,4,0
387.04,EUR,CN,GB,1,7,0.0715,0.0144,2,2,4,0
256.25,GBP,NG,BR,1,5,0.1272,0.0196,2,1,2,1
108.0,GBP,FR,AU,1,8,0.1002,0.0095,0,0,2,0
15.38,EUR,NG,CN,1,6,0.096,0.003,4,1,1,0
105.12,EUR,GB,NG,1,8,0.0373,0.0042,2,0,1,0
34.21,CAD,FR,US,1,6,0.0819,0.0071,1,0,1,1
57.08,GBP,BR,CN,1,5,0.0894,0.0065,5,3,3,0
14.54,GBP,US,BR,1,8,0.016,0.0481,1,0,0,0
13.63,CAD,FR,AU,1,7,0.2866,0.0199,6,0,0,0
42.61,AUD,FR,DE,1,15,0.0938,0.0036,2,0,1,0
253.52,AUD,DE,AU,1,4,0.0647,0.0111,1,1,2,1
64.35,GBP,BR,DE,1,10,0.0281,0.0394,4,2,2,0
18.36,GBP,CN,NG,1,6,0.154,0.0219,3,8,2,0
67.36,USD,FR,CA,1,7,0.0776,0.0109,0,1,0,0
96.23,USD,CN,AU,1,9,0.1574,0.0145,9,1,4,0
320.53,USD,US,FR,1,5,0.1988,0.009,2,2,2,1
15.21,EUR,NG,DE,1,8,0.0477,0.0142,2,3,0,0
23.31,USD,BR,CN,1,7,0.0905,0.0378,3,0,1,0
56.96,GBP,CA,DE,1,4,0.0603,0.0121,4,2,1,0
98.54,GBP,US,FR,1,7,0.0629,0.0651,1,1,0,0
30.14,AUD,CA,FR,1,9,0.1544,0.002,4,2,0,0
19.31,EUR,IN,FR,1,5,0.0918,0.0259,0,2,1,0
683.31,USD,AU,BR,1,7,0.1104,0.0032,2,2,1,1
163.44,CAD,CN,GB,1,11,0.0702,0.0179,1,0,4,0
170.45,EUR,CN,BR,1,9,0.0602,0.0058,2,3,1,0
38.91,CAD,GB,AU,1,15,0.1901,0.0287,3,3,0,0
123.26,CAD,CA,FR,1,11,0.0208,0.0068,3,3,2,1
172.36,EUR,BR,FR,1,8,0.0806,0.0089,2,0,0,0
132.96,CAD,IN,FR,1,6,0.0105,0.0307,1,1,1,0
89.5,CAD,GB,BR,1,7,0.0652,0.0001,2,0,2,0
630.25,GBP,GB,FR,1,11,0.0703,0.0209,0,4,1,0
15.98,CAD,DE,AU,1,9,0.0848,0.0011,3,2,1,0
11.45,USD,CA,US,1,6,0.1136,0.075,2,1,0,0
259.18,EUR,IN,DE,1,10,0.1256,0.007,2,1,2,0
67.31,GBP,FR,AU,1,8,0.0412,0.0067,2,2,3,0
40.74,USD,CA,CA,0,8,0.1228,0.004,2,0,2,0
81.86,AUD,FR,FR,0,9,0.0683,0.0518,2,0,2,0
20.74,CAD,US,FR,1,12,0.1477,0.0089,5,0,0,0
231.86,USD,AU,DE,1,6,0.0992,0.087,4,0,0,0
67.1,CAD,DE,BR,1,10,0.07,0.0219,4,2,3,0
29.07,EUR,BR,DE,1,10,0.0842,0.0073,2,2,2,1
31.27,USD,FR,IN,1,9,0.1156,0.0019,2,1,1,0
30.94,GBP,FR,AU,1,8,0.1239,0.0116,2,2,2,1
112.51,GBP,IN,FR,1,3,0.115,0.0194,0,1,1,0
59.68,GBP,DE,AU,1,15,0.0475,0.0549,3,3,2,0
33.06,CAD,DE,IN,1,8,0.1719,0.0446,1,0,2,0
156.23,AUD,NG,DE,1,9,0.1983,0.0088,3,0,0,0
27.45,CAD,IN,CA,1,10,0.1346,0.0089,1,0,3,0
55.32,EUR,DE,IN,1,9,0.1141,0.0786,6,0,0,0
41.91,USD,CN,AU,1,8,0.1185,0.0047,4,2,2,0
108.09,GBP,AU,DE,1,11,0.0054,0.035,1,2,3,0
163.88,USD,NG,FR,1,12,0.0472,0.0043,1,1,1,0
17.34,EUR,FR,BR,1,7,0.2162,0.0286,1,0,3,0
6.72,AUD,CN,CA,1,18,0.0975,0.0058,3,0,1,0
42.8,USD,BR,GB,1,9,0.1418,0.0006,2,1,3,0
159.46,USD,US,AU,1,6,0.1495,0.0678,2,2,2,0
30.43,CAD,NG,BR,1,6,0.1176,0.0006,1,2,3,0
114.09,USD,GB,IN,1,7,0.041,0.0095,1,1,3,0
49.26,GBP,DE,NG,1,9,0.081,0.006,0,2,2,0
69.29,AUD,GB,GB,0,12,0.1166,0.0165,4,2,2,0
35.41,USD,US,FR,1,10,0.0305,0.0601,2,2,1,0
35.77,USD,BR,BR,0,12,0.0183,0.0076,3,1,0,0
54.75,USD,GB,AU,1,8,0.0646,0.0034,1,2,2,0
71.52,USD,US,IN,1,11,0.0749,0.0532,2,0,0,0
128.13,EUR,DE,AU,1,8,0.2088,0.0133,2,2,2,0
59.8,EUR,NG,AU,1,8,0.1113,0.0142,7,3,1,0
7.6,EUR,DE,NG,1,8,0.0865,0.0032,1,1,0,1
71.52,EUR,GB,CA,1,5,0.1335,0.0065,3,0,1,1
171.29,GBP,BR,NG,1,5,0.105,0.0882,4,2,0,1
74.76,AUD,US,GB,1,9,0.12,0.0363,3,4,4,0
8.62,CAD,BR,US,1,7,0.1294,0.0313,1,0,0,0
16.57,CAD,CN,BR,1,8,0.0211,0.0027,5,1,0,0
316.49,AUD,FR,NG,1,8,0.0713,0.0317,1,0,3,0
73.74,CAD,FR,US,1,9,0.0095,0.0176,0,3,2,0
56.03,CAD,US,US,0,13,0.095,0.0044,0,1,1,0
105.38,CAD,US,DE,1,8,0.008,0.0246,0,0,3,1
36.93,GBP,US,DE,1,8,0.1684,0.0011,4,4,0,0
133.41,USD,CA,DE,1,8,0.171,0.0247,5,2,0,0
94.71,USD,DE,FR,1,8,0.2226,0.0423,2,1,0,0
20.43,AUD,DE,CN,1,8,0.1281,0.0574,0,0,1,0
23.14,GBP,GB,NG,1,7,0.1566,0.018,5,2,1,0
207.34,USD,CA,DE,1,12,0.2325,0.0049,4,0,1,0
59.45,EUR,FR,BR,1,7,0.0959,0.0322,2,0,0,1
110.9,GBP,AU,CA,1,9,0.0726,0.0061,3,2,0,0
192.77,USD,US,US,0,5,0.0816,0.0181,1,2,2,0
248.55,USD,IN,GB,1,5,0.0384,0.0004,1,2,3,0
78.45,CAD,FR,AU,1,7,0.1287,0.0336,1,1,7,0
43.88,USD,DE,FR,1,5,0.0389,0.0493,0,1,2,0
25.39,AUD,GB,CN,1,6,0.0866,0.0274,1,1,2,0
64.84,EUR,DE,IN,1,6,0.1095,0.0373,1,0,3,0
262.76,USD,GB,BR,1,10,0.1568,0.0493,0,0,0,0
332.84,AUD,FR,BR,1,9,0.1701,0.0017,1,1,1,0
117.55,EUR,DE,NG,1,5,0.0152,0.0155,2,1,1,1
20.7,AUD,US,NG,1,6,0.2906,0.0362,3,0,1,1
97.64,CAD,CN,IN,1,9,0.0576,0.0201,1,1,2,0
117.77,CAD,BR,CN,1,7,0.0363,0.0185,4,1,3,0
289.17,AUD,DE,FR,1,8,0.0611,0.0221,0,3,1,0
36.98,EUR,NG,BR,1,10,0.0492,0.0229,2,1,3,0
85.25,EUR,FR,CN,1,10,0.1872,0.0452,2,1,3,0
167.83,GBP,AU,NG,1,11,0.0732,0.0222,2,2,4,0
250.56,CAD,CA,CN,1,8,0.0226,0.0172,1,1,2,0
15.97,CAD,FR,BR,1,7,0.0785,0.0116,0,0,4,0
31.68,USD,BR,BR,0,8,0.1508,0.0113,2,1,1,0
35.9,EUR,US,GB,1,10,0.1746,0.0017,3,0,1,0
6.13,GBP,FR,DE,1,4,0.1938,0.0341,2,0,4,0
61.27,GBP,FR,GB,1,6,0.1286,0.0064,2,1,1,1
93.11,AUD,DE,DE,0,8,0.0551,0.005,0,3,1,0
81.74,GBP,FR,GB,1,2,0.0727,0.0109,4,3,0,1
16.4,AUD,CN,BR,1,7,0.0556,0.0189,1,2,0,0
46.72,USD,CN,CN,0,13,0.0751,0.006,0,0,2,0
433.66,USD,FR,IN,1,9,0.0108,0.007,0,0,0,0
75.2,AUD,US,FR,1,10,0.1426,0.0182,1,0,1,0
512.01,USD,AU,IN,1,11,0.078,0.017,3,0,2,0
48.21,USD,IN,FR,1,15,0.1186,0.0033,4,0,4,0
19.17,AUD,GB,DE,1,12,0.054,0.0386,2,0,3,0
113.46,EUR,IN,CA,1,11,0.0869,0.0046,3,1,0,0
113.76,AUD,DE,CA,1,8,0.0341,0.0746,2,1,3,0
71.28,GBP,BR,US,1,11,0.031,0.0062,3,0,2,0
21.73,AUD,FR,DE,1,6,0.1221,0.0294,4,2,8,0
209.95,AUD,US,DE,1,7,0.1475,0.0134,1,0,3,0
73.8,AUD,NG,BR,1,6,0.0099,0.0262,3,1,1,0
48.93,CAD,US,IN,1,10,0.1925,0.0053,2,0,0,1
28.57,AUD,NG,CN,1,5,0.0455,0.0143,5,0,1,0
104.54,AUD,GB,AU,1,3,0.0166,0.0573,0,0,0,0
36.14,GBP,NG,DE,1,4,0.0432,0.0207,3,0,1,0
20.21,GBP,GB,GB,0,9,0.198,0.0186,1,0,3,0
41.34,EUR,FR,BR,1,4,0.2156,0.0067,4,1,2,0
120.12,AUD,GB,FR,1,10,0.1184,0.0015,5,2,1,0
44.8,GBP,BR,GB,1,8,0.1386,0.0093,3,1,0,0
40.09,AUD,GB,CN,1,10,0.1446,0.0226,5,0,1,0
31.56,GBP,NG,CA,1,5,0.0667,0.0019,2,1,2,0
270.78,CAD,GB,IN,1,7,0.1278,0.0116,2,0,1,0
50.47,USD,US,AU,1,11,0.0493,0.016,3,1,0,0
37.83,CAD,IN,US,1,4,0.1054,0.0113,2,1,0,0
116.34,GBP,CA,NG,1,10,0.0324,0.039,0,0,1,0
34.54,GBP,US,CA,1,11,0.0988,0.0067,2,0,2,1
16.75,AUD,GB,GB,0,8,0.2266,0.0248,1,2,0,0
22.29,CAD,BR,CA,1,9,0.0508,0.0162,1,2,1,0
113.67,AUD,US,AU,1,11,0.1093,0.0405,4,1,2,0
48.59,CAD,CA,AU,1,8,0.1366,0.0386,3,2,3,0
40.16,CAD,BR,FR,1,10,0.1151,0.0181,0,2,2,0
41.39,GBP,IN,DE,1,7,0.0365,0.0243,2,2,3,0
31.68,GBP,BR,AU,1,12,0.0716,0.0234,4,1,0,0
166.6,CAD,NG,GB,1,6,0.0331,0.0403,2,0,1,0
198.73,EUR,BR,US,1,6,0.0281,0.0147,1,0,0,0
42.76,USD,CN,CA,1,8,0.086,0.0114,4,1,4,0
53.05,AUD,GB,FR,1,12,0.0877,0.0051,2,1,5,0
14.48,AUD,US,NG,1,6,0.1808,0.0062,3,1,0,1
41.05,GBP,CA,FR,1,9,0.1098,0.0039,2,2,2,0
79.37,CAD,FR,IN,1,8,0.0731,0.0101,2,0,1,1
27.44,CAD,CN,CA,1,3,0.071,0.0223,3,4,2,0
26.33,CAD,FR,AU,1,7,0.0943,0.0278,0,0,2,0
9.23,EUR,US,CN,1,2,0.0363,0.0888,2,1,0,0
111.98,CAD,GB,CN,1,3,0.0207,0.0069,2,0,1,0
41.27,CAD,US,CA,1,11,0.1067,0.0105,6,0,0,0
226.29,CAD,CA,FR,1,4,0.1229,0.0059,4,2,1,0
98.72,EUR,NG,FR,1,14,0.0251,0.0193,6,0,0,0
95.58,AUD,NG,US,1,5,0.4105,0.0031,2,1,1,0
39.46,EUR,US,CN,1,7,0.038,0.0051,3,1,3,0
64.56,EUR,BR,FR,1,10,0.0851,0.0044,0,1,3,0
114.39,AUD,US,US,0,8,0.0461,0.0057,2,1,2,0
2.45,EUR,AU,BR,1,8,0.002,0.0153,2,1,3,0
74.59,EUR,DE,AU,1,11,0.0626,0.0048,2,7,1,1
56.64,GBP,BR,GB,1,8,0.0085,0.0045,0,1,1,0
31.06,EUR,US,IN,1,5,0.1737,0.0219,1,0,3,0
65.89,AUD,FR,BR,1,16,0.085,0.0227,5,0,2,0
75.06,USD,FR,CN,1,5,0.1015,0.0251,2,1,0,0
50.02,GBP,CN,US,1,4,0.1399,0.0284,0,0,3,0
23.31,USD,CN,NG,1,6,0.0505,0.0286,1,0,0,0
51.09,AUD,FR,CA,1,9,0.0517,0.0466,3,0,1,0
98.13,AUD,FR,US,1,4,0.0408,0.0009,0,2,4,0
387.08,CAD,NG,US,1,7,0.1322,0.0114,1,0,1,0
71.87,EUR,US,US,0,4,0.0816,0.0045,3,1,0,0
59.77,EUR,AU,DE,1,10,0.0481,0.0083,1,0,1,0
20.39,GBP,FR,CA,1,12,0.0982,0.0093,5,1,0,0
131.69,EUR,IN,CN,1,13,0.0773,0.0001,1,0,3,0
48.39,GBP,NG,CN,1,10,0.0655,0.0149,1,0,2,0
32.7,CAD,NG,BR,1,15,0.0811,0.0272,0,2,1,0
100.41,USD,BR,IN,1,9,0.0897,0.0294,2,0,0,0
39.71,AUD,NG,GB,1,8,0.0856,0.0035,0,0,1,0
276.84,USD,FR,FR,0,9,0.0065,0.0112,1,0,2,1
64.42,GBP,IN,FR,1,6,0.2399,0.0679,1,3,2,0
38.93,GBP,CA,CN,1,12,0.0614,0.0054,2,0,3,0
53.53,EUR,US,GB,1,11,0.1255,0.0116,4,0,3,0
60.74,CAD,IN,NG,1,7,0.1151,0.0198,4,4,1,0
385.69,GBP,US,GB,1,14,0.0939,0.0081,0,2,3,0
66.15,GBP,FR,GB,1,5,0.0237,0.0082,1,1,1,0
205.23,AUD,NG,BR,1,12,0.063,0.0281,0,2,2,0
92.72,GBP,NG,NG,0,13,0.0606,0.0285,3,1,0,0
41.56,GBP,DE,DE,0,8,0.1333,0.012,2,1,1,0
86.74,USD,CA,NG,1,6,0.083,0.0401,3,2,0,0
61.33,GBP,FR,CA,1,8,0.1047,0.0252,2,0,0,0
15.42,GBP,BR,AU,1,4,0.0938,0.0143,1,0,4,0
13.76,CAD,BR,GB,1,6,0.0197,0.0686,1,2,2,0
227.83,USD,IN,AU,1,10,0.1881,0.0411,2,1,2,0
72.18,GBP,DE,IN,1,1,0.0267,0.0157,3,1,2,0
29.8,GBP,US,IN,1,12,0.1092,0.0703,0,1,1,0
78.79,USD,US,FR,1,5,0.1361,0.0068,0,0,3,0
84.2,USD,DE,AU,1,4,0.19,0.0066,5,0,1,1
173.32,AUD,GB,GB,0,4,0.1486,0.0231,2,1,0,0
93.15,CAD,AU,CN,1,7,0.0211,0.0075,0,2,1,0
48.78,AUD,GB,BR,1,5,0.0913,0.0542,0,1,2,0
32.41,USD,US,FR,1,6,0.1531,0.0091,2,0,0,1
46.46,AUD,AU,US,1,5,0.0857,0.0139,3,0,0,0
41.03,AUD,AU,AU,0,15,0.0916,0.0474,2,0,4,0
33.29,USD,GB,FR,1,5,0.0405,0.0143,5,1,3,0
94.86,GBP,GB,GB,0,4,0.0089,0.007,3,0,2,0
56.93,CAD,AU,BR,1,10,0.0719,0.0254,1,1,4,0
111.26,GBP,BR,CN,1,12,0.0831,0.0225,2,2,2,0
162.63,CAD,US,CN,1,14,0.0625,0.0154,2,1,2,0
58.42,USD,AU,NG,1,8,0.1179,0.0027,3,1,0,0
98.87,GBP,FR,FR,0,11,0.0748,0.0067,0,1,3,0
29.31,CAD,IN,AU,1,6,0.0914,0.0136,1,1,1,0
67.79,GBP,CA,AU,1,4,0.11,0.0119,2,0,1,0
187.38,AUD,NG,CN,1,11,0.0672,0.0217,3,1,1,0
47.82,AUD,FR,GB,1,2,0.0971,0.0409,2,1,0,0
14.12,AUD,FR,CN,1,3,0.1092,0.0027,2,3,2,0
53.15,EUR,AU,CA,1,9,0.0148,0.0022,2,0,2,0
41.6,GBP,NG,CA,1,9,0.0688,0.0362,2,0,2,0
6.72,EUR,GB,AU,1,10,0.1777,0.0049,0,0,3,0
30.9,GBP,CA,IN,1,7,0.177,0.0181,3,1,2,0
74.82,EUR,CA,US,1,3,0.0604,0.0152,3,2,3,0
93.83,USD,AU,IN,1,2,0.0656,0.0155,2,0,3,0
102.17,USD,CA,FR,1,14,0.0292,0.0209,3,0,1,0
81.91,USD,NG,FR,1,8,0.0563,0.0007,1,1,3,0
607.2,AUD,IN,DE,1,5,0.1402,0.0048,2,2,3,0
51.75,USD,CA,BR,1,10,0.0687,0.0045,1,0,1,0
31.46,GBP,CA,CN,1,8,0.1456,0.0085,3,0,1,0
